"","conversation_id","ground_truth_move","predicted_move","Technique","exact_match","model"
"2743","6000056_Seth","focus","focus","Self-Consistency_APO50","TRUE","GPT-3.5"
"2744","6000056_Seth","telling","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2745","6000056_Seth","telling","generic","Self-Consistency_APO50","FALSE","GPT-3.5"
"2746","6000069_Lakisha","focus","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2747","6000069_Lakisha","telling","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2748","6000069_Lakisha","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2749","6000069_Lakisha","generic","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2750","6000067_Rishi","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2751","6000067_Rishi","focus","focus","Self-Consistency_APO50","TRUE","GPT-3.5"
"2752","6000067_Rishi","generic","generic","Self-Consistency_APO50","TRUE","GPT-3.5"
"2753","6000052_Stephanie","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2754","6000052_Stephanie","focus","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2755","6000052_Stephanie","generic","generic","Self-Consistency_APO50","TRUE","GPT-3.5"
"2756","6000055_Jia","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2757","6000055_Jia","focus","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2758","6000055_Jia","focus","focus","Self-Consistency_APO50","TRUE","GPT-3.5"
"2759","6000055_Jia","focus","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2760","6000055_Jia","focus","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2761","6000055_Jia","focus","focus","Self-Consistency_APO50","TRUE","GPT-3.5"
"2762","6000055_Jia","focus","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2763","6000055_Jia","telling","telling","Self-Consistency_APO50","TRUE","GPT-3.5"
"2764","6000070_Lakisha","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2765","6000070_Lakisha","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2766","6000070_Lakisha","focus","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2767","6000070_Lakisha","probing","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2768","6000070_Lakisha","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2769","6000070_Lakisha","probing","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2770","6000070_Lakisha","focus","focus","Self-Consistency_APO50","TRUE","GPT-3.5"
"2771","6000070_Lakisha","focus","focus","Self-Consistency_APO50","TRUE","GPT-3.5"
"2772","6000070_Lakisha","telling","telling","Self-Consistency_APO50","TRUE","GPT-3.5"
"2773","6000070_Lakisha","telling","telling","Self-Consistency_APO50","TRUE","GPT-3.5"
"2774","6000009_Michael","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2775","6000009_Michael","focus","focus","Self-Consistency_APO50","TRUE","GPT-3.5"
"2776","6000009_Michael","generic","generic","Self-Consistency_APO50","TRUE","GPT-3.5"
"2777","6000010_Luca","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2778","6000010_Luca","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2779","6000010_Luca","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2780","6000010_Luca","focus","focus","Self-Consistency_APO50","TRUE","GPT-3.5"
"2781","6000010_Luca","focus","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2782","6000010_Luca","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2783","6000010_Luca","focus","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2784","6000010_Luca","focus","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2785","6000010_Luca","focus","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2786","6000010_Luca","telling","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2787","6000063_Ronny","generic","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2788","6000063_Ronny","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2789","6000063_Ronny","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2790","6000063_Ronny","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2791","6000063_Ronny","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2792","6000063_Ronny","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2793","6000063_Ronny","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2794","6000063_Ronny","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2795","6000063_Ronny","focus","generic","Self-Consistency_APO50","FALSE","GPT-3.5"
"2796","6000001_Jia","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2797","6000001_Jia","focus","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2798","6000001_Jia","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2799","6000001_Jia","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2800","6000001_Jia","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2801","6000001_Jia","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2802","6000001_Jia","telling","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2803","6000001_Jia","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2804","6000005_Claire","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2805","6000005_Claire","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2806","6000005_Claire","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2807","6000005_Claire","telling","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2808","6000005_Claire","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2809","6000005_Claire","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2810","6000005_Claire","telling","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2811","6000005_Claire","focus","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2812","6000005_Claire","focus","generic","Self-Consistency_APO50","FALSE","GPT-3.5"
"2813","6000003_Heidi","generic","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2814","6000003_Heidi","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2815","6000003_Heidi","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2816","6000003_Heidi","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2817","6000003_Heidi","probing","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2818","6000003_Heidi","probing","generic","Self-Consistency_APO50","FALSE","GPT-3.5"
"2819","6000003_Heidi","probing","telling","Self-Consistency_APO50","FALSE","GPT-3.5"
"2820","6000003_Heidi","focus","generic","Self-Consistency_APO50","FALSE","GPT-3.5"
"2821","6000037_Brenda","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2822","6000037_Brenda","focus","focus","Self-Consistency_APO50","TRUE","GPT-3.5"
"2823","6000037_Brenda","telling","telling","Self-Consistency_APO50","TRUE","GPT-3.5"
"2824","6000037_Brenda","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2825","6000037_Brenda","telling","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2826","6000037_Brenda","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2827","6000037_Brenda","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2828","6000037_Brenda","generic","generic","Self-Consistency_APO50","TRUE","GPT-3.5"
"2829","6000043_Stephanie","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2830","6000043_Stephanie","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2831","6000043_Stephanie","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2832","6000043_Stephanie","telling","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2833","6000043_Stephanie","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2834","6000043_Stephanie","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2835","6000043_Stephanie","generic","generic","Self-Consistency_APO50","TRUE","GPT-3.5"
"2836","6000001_Ayisha","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2837","6000001_Ayisha","focus","probing","Self-Consistency_APO50","FALSE","GPT-3.5"
"2838","6000001_Ayisha","telling","telling","Self-Consistency_APO50","TRUE","GPT-3.5"
"2839","6000001_Ayisha","generic","generic","Self-Consistency_APO50","TRUE","GPT-3.5"
"2840","6000063_Seth","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2841","6000063_Seth","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2842","6000063_Seth","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2843","6000063_Seth","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2844","6000063_Seth","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2845","6000063_Seth","generic","generic","Self-Consistency_APO50","TRUE","GPT-3.5"
"2846","6000051_Jian","probing","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2847","6000051_Jian","telling","focus","Self-Consistency_APO50","FALSE","GPT-3.5"
"2848","6000051_Jian","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2849","6000051_Jian","probing","probing","Self-Consistency_APO50","TRUE","GPT-3.5"
"2850","6000051_Jian","telling","telling","Self-Consistency_APO50","TRUE","GPT-3.5"
"2851","6000025_Mariana","generic","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2852","6000025_Mariana","focus","focus","Active Prompting_APO50","TRUE","GPT-3.5"
"2853","6000025_Mariana","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2854","6000025_Mariana","generic","generic","Active Prompting_APO50","TRUE","GPT-3.5"
"2855","6000044_Ayisha","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2856","6000044_Ayisha","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2857","6000044_Ayisha","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2858","6000044_Ayisha","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2859","6000044_Ayisha","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2860","6000044_Ayisha","telling","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2861","6000044_Ayisha","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2862","6000044_Ayisha","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2863","6000044_Ayisha","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2864","6000060_Scott","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2865","6000060_Scott","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2866","6000060_Scott","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2867","6000060_Scott","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2868","6000054_DeAndre","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2869","6000054_DeAndre","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2870","6000054_DeAndre","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2871","6000054_DeAndre","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2872","6000054_DeAndre","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2873","6000057_Cody","generic","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2874","6000057_Cody","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2875","6000057_Cody","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2876","6000025_Luca","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2877","6000025_Luca","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2878","6000025_Luca","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2879","6000025_Luca","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2880","6000025_Luca","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2881","6000025_Luca","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2882","6000025_Luca","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2883","6000025_Luca","telling","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2884","6000025_Luca","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2885","6000037_DeAndre","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2886","6000037_DeAndre","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2887","6000037_DeAndre","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2888","6000056_Seth","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2889","6000056_Seth","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2890","6000056_Seth","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2891","6000056_Seth","generic","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2892","6000056_Seth","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2893","6000056_Seth","focus","focus","Active Prompting_APO50","TRUE","GPT-3.5"
"2894","6000056_Seth","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2895","6000056_Seth","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2896","6000069_Lakisha","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2897","6000069_Lakisha","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2898","6000069_Lakisha","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2899","6000069_Lakisha","generic","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2900","6000067_Rishi","generic","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2901","6000067_Rishi","focus","focus","Active Prompting_APO50","TRUE","GPT-3.5"
"2902","6000067_Rishi","generic","generic","Active Prompting_APO50","TRUE","GPT-3.5"
"2903","6000052_Stephanie","generic","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2904","6000052_Stephanie","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2905","6000052_Stephanie","generic","generic","Active Prompting_APO50","TRUE","GPT-3.5"
"2906","6000055_Jia","generic","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2907","6000055_Jia","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2908","6000055_Jia","focus","focus","Active Prompting_APO50","TRUE","GPT-3.5"
"2909","6000055_Jia","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2910","6000055_Jia","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2911","6000055_Jia","focus","focus","Active Prompting_APO50","TRUE","GPT-3.5"
"2912","6000055_Jia","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2913","6000055_Jia","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2914","6000070_Lakisha","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2915","6000070_Lakisha","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2916","6000070_Lakisha","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2917","6000070_Lakisha","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2918","6000070_Lakisha","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2919","6000070_Lakisha","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2920","6000070_Lakisha","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2921","6000070_Lakisha","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2922","6000070_Lakisha","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2923","6000070_Lakisha","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2924","6000009_Michael","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2925","6000009_Michael","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2926","6000009_Michael","generic","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2927","6000010_Luca","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2928","6000010_Luca","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2929","6000010_Luca","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2930","6000010_Luca","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2931","6000010_Luca","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2932","6000010_Luca","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2933","6000010_Luca","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2934","6000010_Luca","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2935","6000010_Luca","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2936","6000010_Luca","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2937","6000063_Ronny","generic","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2938","6000063_Ronny","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2939","6000063_Ronny","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2940","6000063_Ronny","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2941","6000063_Ronny","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2942","6000063_Ronny","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2943","6000063_Ronny","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2944","6000063_Ronny","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2945","6000063_Ronny","focus","generic","Active Prompting_APO50","FALSE","GPT-3.5"
"2946","6000001_Jia","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2947","6000001_Jia","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2948","6000001_Jia","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2949","6000001_Jia","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2950","6000001_Jia","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2951","6000001_Jia","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2952","6000001_Jia","telling","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2953","6000001_Jia","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2954","6000005_Claire","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2955","6000005_Claire","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2956","6000005_Claire","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2957","6000005_Claire","telling","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2958","6000005_Claire","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2959","6000005_Claire","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2960","6000005_Claire","telling","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2961","6000005_Claire","focus","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2962","6000005_Claire","focus","generic","Active Prompting_APO50","FALSE","GPT-3.5"
"2963","6000003_Heidi","generic","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2964","6000003_Heidi","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2965","6000003_Heidi","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2966","6000003_Heidi","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2967","6000003_Heidi","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2968","6000003_Heidi","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2969","6000003_Heidi","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2970","6000003_Heidi","focus","generic","Active Prompting_APO50","FALSE","GPT-3.5"
"2971","6000037_Brenda","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2972","6000037_Brenda","focus","focus","Active Prompting_APO50","TRUE","GPT-3.5"
"2973","6000037_Brenda","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2974","6000037_Brenda","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2975","6000037_Brenda","telling","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2976","6000037_Brenda","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2977","6000037_Brenda","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2978","6000037_Brenda","generic","generic","Active Prompting_APO50","TRUE","GPT-3.5"
"2979","6000043_Stephanie","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2980","6000043_Stephanie","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2981","6000043_Stephanie","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2982","6000043_Stephanie","telling","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2983","6000043_Stephanie","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2984","6000043_Stephanie","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2985","6000043_Stephanie","generic","generic","Active Prompting_APO50","TRUE","GPT-3.5"
"2986","6000001_Ayisha","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2987","6000001_Ayisha","focus","probing","Active Prompting_APO50","FALSE","GPT-3.5"
"2988","6000001_Ayisha","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"2989","6000001_Ayisha","generic","generic","Active Prompting_APO50","TRUE","GPT-3.5"
"2990","6000063_Seth","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2991","6000063_Seth","probing","probing","Active Prompting_APO50","TRUE","GPT-3.5"
"2992","6000063_Seth","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2993","6000063_Seth","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2994","6000063_Seth","probing","telling","Active Prompting_APO50","FALSE","GPT-3.5"
"2995","6000063_Seth","generic","generic","Active Prompting_APO50","TRUE","GPT-3.5"
"2996","6000051_Jian","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2997","6000051_Jian","telling","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2998","6000051_Jian","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"2999","6000051_Jian","probing","focus","Active Prompting_APO50","FALSE","GPT-3.5"
"3000","6000051_Jian","telling","telling","Active Prompting_APO50","TRUE","GPT-3.5"
"3001","6000025_Mariana","generic","generic","Zero-shot","TRUE","GPT-5"
"3002","6000025_Mariana","focus","focus","Zero-shot","TRUE","GPT-5"
"3003","6000025_Mariana","telling","telling","Zero-shot","TRUE","GPT-5"
"3004","6000025_Mariana","generic","generic","Zero-shot","TRUE","GPT-5"
"3005","6000044_Ayisha","generic","generic","Zero-shot","TRUE","GPT-5"
"3006","6000044_Ayisha","focus","focus","Zero-shot","TRUE","GPT-5"
"3007","6000044_Ayisha","focus","focus","Zero-shot","TRUE","GPT-5"
"3008","6000044_Ayisha","telling","telling","Zero-shot","TRUE","GPT-5"
"3009","6000044_Ayisha","focus","telling","Zero-shot","FALSE","GPT-5"
"3010","6000044_Ayisha","telling","probing","Zero-shot","FALSE","GPT-5"
"3011","6000044_Ayisha","telling","probing","Zero-shot","FALSE","GPT-5"
"3012","6000044_Ayisha","telling","telling","Zero-shot","TRUE","GPT-5"
"3013","6000044_Ayisha","telling","telling","Zero-shot","TRUE","GPT-5"
"3014","6000060_Scott","generic","generic","Zero-shot","TRUE","GPT-5"
"3015","6000060_Scott","focus","telling","Zero-shot","FALSE","GPT-5"
"3016","6000060_Scott","focus","focus","Zero-shot","TRUE","GPT-5"
"3017","6000060_Scott","focus","telling","Zero-shot","FALSE","GPT-5"
"3018","6000054_DeAndre","generic","generic","Zero-shot","TRUE","GPT-5"
"3019","6000054_DeAndre","generic","probing","Zero-shot","FALSE","GPT-5"
"3020","6000054_DeAndre","focus","focus","Zero-shot","TRUE","GPT-5"
"3021","6000054_DeAndre","focus","telling","Zero-shot","FALSE","GPT-5"
"3022","6000054_DeAndre","focus","telling","Zero-shot","FALSE","GPT-5"
"3023","6000057_Cody","generic","generic","Zero-shot","TRUE","GPT-5"
"3024","6000057_Cody","focus","focus","Zero-shot","TRUE","GPT-5"
"3025","6000057_Cody","focus","telling","Zero-shot","FALSE","GPT-5"
"3026","6000025_Luca","focus","probing","Zero-shot","FALSE","GPT-5"
"3027","6000025_Luca","focus","focus","Zero-shot","TRUE","GPT-5"
"3028","6000025_Luca","focus","focus","Zero-shot","TRUE","GPT-5"
"3029","6000025_Luca","probing","focus","Zero-shot","FALSE","GPT-5"
"3030","6000025_Luca","focus","focus","Zero-shot","TRUE","GPT-5"
"3031","6000025_Luca","generic","probing","Zero-shot","FALSE","GPT-5"
"3032","6000025_Luca","telling","telling","Zero-shot","TRUE","GPT-5"
"3033","6000025_Luca","telling","telling","Zero-shot","TRUE","GPT-5"
"3034","6000025_Luca","telling","telling","Zero-shot","TRUE","GPT-5"
"3035","6000037_DeAndre","probing","focus","Zero-shot","FALSE","GPT-5"
"3036","6000037_DeAndre","focus","telling","Zero-shot","FALSE","GPT-5"
"3037","6000037_DeAndre","generic","probing","Zero-shot","FALSE","GPT-5"
"3038","6000056_Seth","focus","probing","Zero-shot","FALSE","GPT-5"
"3039","6000056_Seth","focus","probing","Zero-shot","FALSE","GPT-5"
"3040","6000056_Seth","focus","telling","Zero-shot","FALSE","GPT-5"
"3041","6000056_Seth","generic","focus","Zero-shot","FALSE","GPT-5"
"3042","6000056_Seth","telling","telling","Zero-shot","TRUE","GPT-5"
"3043","6000056_Seth","focus","focus","Zero-shot","TRUE","GPT-5"
"3044","6000056_Seth","telling","telling","Zero-shot","TRUE","GPT-5"
"3045","6000056_Seth","telling","telling","Zero-shot","TRUE","GPT-5"
"3046","6000069_Lakisha","focus","probing","Zero-shot","FALSE","GPT-5"
"3047","6000069_Lakisha","telling","telling","Zero-shot","TRUE","GPT-5"
"3048","6000069_Lakisha","generic","probing","Zero-shot","FALSE","GPT-5"
"3049","6000069_Lakisha","generic","telling","Zero-shot","FALSE","GPT-5"
"3050","6000067_Rishi","generic","generic","Zero-shot","TRUE","GPT-5"
"3051","6000067_Rishi","focus","telling","Zero-shot","FALSE","GPT-5"
"3052","6000067_Rishi","generic","generic","Zero-shot","TRUE","GPT-5"
"3053","6000052_Stephanie","generic","generic","Zero-shot","TRUE","GPT-5"
"3054","6000052_Stephanie","focus","telling","Zero-shot","FALSE","GPT-5"
"3055","6000052_Stephanie","generic","generic","Zero-shot","TRUE","GPT-5"
"3056","6000055_Jia","generic","generic","Zero-shot","TRUE","GPT-5"
"3057","6000055_Jia","focus","probing","Zero-shot","FALSE","GPT-5"
"3058","6000055_Jia","focus","focus","Zero-shot","TRUE","GPT-5"
"3059","6000055_Jia","focus","probing","Zero-shot","FALSE","GPT-5"
"3060","6000055_Jia","focus","telling","Zero-shot","FALSE","GPT-5"
"3061","6000055_Jia","focus","focus","Zero-shot","TRUE","GPT-5"
"3062","6000055_Jia","focus","telling","Zero-shot","FALSE","GPT-5"
"3063","6000055_Jia","telling","telling","Zero-shot","TRUE","GPT-5"
"3064","6000070_Lakisha","generic","generic","Zero-shot","TRUE","GPT-5"
"3065","6000070_Lakisha","probing","probing","Zero-shot","TRUE","GPT-5"
"3066","6000070_Lakisha","focus","probing","Zero-shot","FALSE","GPT-5"
"3067","6000070_Lakisha","probing","telling","Zero-shot","FALSE","GPT-5"
